address,pkca,pkdiv,pkpart
경상북도 포항시 남구 청림동 1113-12,노상,공영,26
,노상,공영,31
,노상,공영,41
경상북도 포항시 남구 송도동 253-4,노상,공영,43
,노상,공영,56
경상북도 포항시 남구 송도동 253-94,노상,공영,26
경상북도 포항시 남구 송도동 254-216,노상,공영,46
,노상,공영,21
,노상,공영,45
,노상,공영,14
,노상,공영,24
,노상,공영,18
,노상,공영,14
,노상,공영,10
,노상,공영,9
,노상,공영,23
,노상,공영,10
,노상,공영,6
,노상,공영,10
,노상,공영,23
,노상,공영,31
,노상,공영,29
,노상,공영,17
경상북도 포항시 남구 상도동 654,노상,공영,26
경상북도 포항시 남구 상도동 557-4,노상,공영,23
경상북도 포항시 남구 대도동 341-5,노상,공영,40
경상북도 포항시 남구 대도동 329-2,노상,공영,37
,노상,공영,35
,노상,공영,39
경상북도 포항시 남구 해도동 543-9,노상,공영,44
대구광역시 달서구 죽전동 396,노상,공영,17
대구광역시 달서구 죽전동 399,노상,공영,4
대구광역시 달서구 죽전동 399,노상,공영,22
경상북도 포항시 북구 기계면 현내리368-6,노상,공영,20
대구광역시 달서구 성당동 264-6,노상,공영,7
대구광역시 달서구 본리동 306-5,노상,공영,8
대구광역시 달서구 죽전동 404-17,노상,공영,4
대구광역시 달서구 죽전동 402-11,노상,공영,2
대구광역시 달서구 호림동 22-1,노상,공영,132
대구광역시 달서구 대천동 590,노상,공영,28
대구광역시 달서구 갈산동 358-36,노상,공영,23
대구광역시 달서구 갈산동 358-16,노상,공영,11
대구광역시 달서구 성당동 726-1,노상,공영,20
대구광역시 달서구 성당동 118-6,노상,공영,17
경상남도 김해시 무계동 325,노외,공영,26
경상남도 김해시 무계동 341-1,노외,공영,45
경상남도 김해시 생림면 생철리 201,노외,공영,136
경상남도 김해시 전하동 453-1,노외,공영,36
경상남도 김해시 한림면 병동리 792-8,노외,공영,45
경상남도 김해시 진영읍 본산리 8-91,노외,공영,64
경상남도 김해시 봉황동 240,노외,공영,30
경상북도 포항시 북구 두호동 1016-3,노외,공영,41
경상북도 포항시 남구 대잠동 1001,부설,공영,728
경기도 오산시 원동 881-1,부설,공영,78
경기도오산시 오산동316-47,부설,공영,200
경기도 오산시 오산동 679-1,부설,공영,104
경기도 오산시 원동 772-15,부설,공영,63
경기도 오산시 세교동 592-1,부설,공영,70
경기도 오산시 궐동 692,부설,공영,230
경기도 오산시 수청동 600,부설,공영,100
,부설,공영,108
경기도 오산시 오산동 625-1,부설,공영,217
,부설,공영,406
강원도 화천군 화천읍 하리 16-8,노외,공영,53
대전광역시 중구 태평동 278-1,노상,공영,25
대전광역시 중구 태평동 255-6,노상,공영,14
대전광역시 중구 태평동 253-1,노상,공영,49
대전광역시 중구 태평동 365-4,노상,공영,43
대전광역시 중구 태평동 414-22,노상,공영,62
울산광역시 북구 달천동 892-131,노외,공영,100
울산광역시 울주군 두동면 이전리 377-4,노외,공영,31
울산광역시 울주군 범서읍 구영리 800-11,노상,공영,111
울산광역시 울주군 두동면 천전리 359-1,노외,공영,42
울산광역시 울주군 상북면 양등리 210,노외,공영,594
울산광역시 울주군 두서면 전읍리 352,노외,공영,170
울산광역시 울주군 온산읍 화산리 1005-1,노외,공영,23
울산광역시 울주군 범서읍 구영리 801-1,노외,공영,232
울산광역시 울주군 두동면 봉계리 510-21,노외,공영,4
울산광역시 울주군 서생면 서생리 150,노외,공영,405
울산광역시 울주군 범서읍 구영리 216-3,노외,공영,24
울산광역시 울주군 온양읍 운화리 17-2,노외,공영,28
울산광역시 울주군 청량읍 율리 879-2,노외,공영,12
울산광역시 울주군 청량읍 율리 1468-8,노외,공영,32
울산광역시 울주군 온산읍 덕신리 430,노외,공영,179
울산광역시 울주군 온산읍 삼평리 1487-10,노외,공영,121
경상남도 김해시 진영읍 본산리 40-2,노외,공영,55
경상남도 김해시 대성동 463-6,노외,공영,42
경상남도 김해시 강동 412-3,노외,공영,20
경상남도 김해시 외동 684-1,노외,공영,5
경상남도 김해시 대성동 385,노외,공영,27
경상남도 김해시 내동 493,노외,공영,18
경상남도 김해시 내동 171-4,노외,공영,24
경상남도 김해시 내동 458-2,노외,공영,45
경상남도 김해시 대동면 초정리 952-440,노외,공영,19
경상남도 김해시 대청동 산 112-130,노외,공영,84
부산광역시 강서구 대저2동 3135,노외,공영,58
부산광역시 강서구 대항동 산 13-31,노외,공영,60
부산광역시 강서구 송정동 1440,노외,공영,69
부산광역시 강서구 명지동 3254-7,노외,공영,25
부산광역시 강서구 명지동 1-377,노외,공영,15
부산광역시 강서구 천성동 271-22,노외,공영,99
,노외,공영,89
부산광역시 강서구 명지동 3282,노상,공영,75
대전광역시 중구 오류동 190-17,노상,공영,17
대전광역시 중구 용두동 144-7,노상,공영,50
대전광역시 중구 용두동 141-11,노상,공영,31
대전광역시 중구 용두동 160-1,노상,공영,19
대전광역시 중구 중촌동 16-1,노상,공영,70
대전광역시 중구 중촌동 16-1,노상,공영,40
대전광역시 중구 중촌동 16-10,노상,공영,16
대전광역시 중구 중촌동 405-3,노상,공영,18
대전광역시 중구 중촌동 382-1,노상,공영,120
대전광역시 중구 중촌동 14-1,노상,공영,23
대전광역시 중구 중촌동 14-1,노상,공영,11
대전광역시 중구 중촌동 102-1,노상,공영,19
대전광역시 중구 태평동 278-14,노상,공영,70
대전광역시 중구 태평동 281-12,노상,공영,21
전라북도 익산시 마동 291,노상,공영,110
전라북도 익산시 인화동2가 28-2,노상,공영,33
전라북도 익산시 인화동2가 7,노상,공영,99
전라북도 익산시 창인동 1가 137-1,노상,공영,69
전라북도 익산시 갈산동 3,노상,공영,75
전라북도 익산시 창인동1가 6-9,노외,공영,8
대전광역시 중구 안영동 694,노상,공영,14
대전광역시 중구 안영동 650,노상,공영,10
대전광역시 중구 오류동 116-3,노상,공영,17
대전광역시 중구 오류동 184-34,노상,공영,7
대전광역시 중구 오류동 186-36,노상,공영,8
대전광역시 중구 오류동 168-7,노상,공영,7
대전광역시 중구 오류동 190-17,노상,공영,17
대전광역시 중구 옥계동 201,노상,공영,7
대전광역시 중구 옥계동 47-23,노상,공영,59
대전광역시 중구 옥계동 149-14,노상,공영,14
대전광역시 중구 옥계동 27-8,노상,공영,42
대전광역시 중구 용두동 144-7,노상,공영,50
대전광역시 중구 용두동 141-11,노상,공영,31
대전광역시 중구 용두동 160-1,노상,공영,19
대전광역시 중구 용두동 160-1,노상,공영,8
대전광역시 중구 유천동 297-21,노상,공영,72
대전광역시 중구 유천동 335-23,노상,공영,104
대전광역시 중구 유천동 142-14,노상,공영,102
대전광역시 중구 유천동 141-1,노상,공영,35
대전광역시 중구 유천동 137-1,노상,공영,29
울산광역시 남구 장생포동 204-1,노외,공영,117
울산광역시 남구 신정동 22-53,노외,공영,30
울산광역시 남구 달동 1345-6,노외,공영,105
울산광역시 남구 야음동366-4,노외,공영,84
울산광역시 남구 달동 1266-15,노상,공영,370
울산광역시 남구 옥동 279-8,노외,공영,330
울산광역시 남구 무거동 105-1,노외,공영,175
울산광역시 남구 매암동 139-29,부설,공영,230
울산광역시 남구 달동 1320-1,부설,공영,211
울산광역시 남구 신정동 1826,노상,공영,52
울산광역시 남구 삼산동 1591-3,노외,공영,80
울산광역시 남구 무거동 1162-7,노상,공영,33
울산광역시 남구 신정동 1820-1,노외,공영,40
울산광역시 남구 삼산동 1591-4,노상,공영,60
울산광역시 남구 신정동 480-19,노상,공영,37
울산광역시 남구 신정동 633-3,노상,공영,39
울산광역시 남구 신정동 517,노외,공영,139
울산광역시 남구 무거동 629-22,노외,공영,98
울산광역시 남구 야음동 388-1,노외,공영,103
울산광역시 남구 신정동 635-6,노외,공영,113
대전광역시 유성구 어은동 109,노상,공영,23
,노상,공영,14
대전광역시 유성구 봉명동 568-1,노상,공영,12
대전광역시 유성구 봉명동 451,노상,공영,8
대전광역시 유성구 장대동 343,노상,공영,34
대전광역시 대덕구 읍내동 575-5,노외,공영,35
대전광역시 대덕구 법동 440-1,노외,공영,34
대전광역시 대덕구 읍내동 11-1,노외,공영,4
경상북도 상주시 사벌국면 덕담리 380-8,노외,공영,5
경상북도 상주시 화서면 신봉리 139,노외,공영,20
경상북도 상주시 신봉동 산 34,노외,공영,15
경기도 고양시 일산서구 대화동 2037,노외,공영,25
경기도 고양시 일산서구 탄현동 1651,노외,공영,37
경기도 고양시 일산서구 일산동 620-3,부설,공영,98
경기도 고양시 일산서구 대화동 2321,부설,공영,168
경기도 고양시 일산서구 대화동 2321,부설,공영,336
경기도 고양시 일산서구 대화동 2321,부설,공영,366
경기도 고양시 일산동구 백석동 1283-2,노상,공영,100
경기도 고양시 일산동구 장항동 864,노상,공영,76
경기도 고양시 일산동구 장항동 777,노외,공영,173
대전광역시 유성구 봉명동 536-8,노상,공영,21
대전광역시 유성구 봉명동 442-4,노상,공영,26
대전광역시 유성구 봉명동 528,노상,공영,20
대전광역시 유성구 봉명동 539-1,노상,공영,58
대전광역시 유성구 봉명동 537-8,노상,공영,7
대전광역시 유성구 봉명동 535-2,노상,공영,25
대전광역시 유성구 봉명동 665-6,노상,공영,12
대전광역시 유성구 장대동 24-2,노상,공영,70
대전광역시 유성구 장대동 317-3,노상,공영,55
대전광역시 유성구 장대동 323-2,노상,공영,61
대전광역시 유성구 장대동 364,노상,공영,33
대전광역시 유성구 궁동 457-3,노상,공영,122
대전광역시 유성구 봉명동 496-1,노상,공영,50
대전광역시 유성구 어은동 109,노상,공영,27
울산광역시 울주군 두동면 봉계리 1274-60,노외,공영,15
울산광역시 울주군 서생면 진하리 315,노상,공영,94
울산광역시 울주군 온양읍 운화리 1276-2,노외,공영,212
울산광역시 울주군 두서면 서하리 264-11,노외,공영,43
울산광역시 울주군 범서읍 입암리 1-4,노외,공영,66
울산광역시 울주군 온양읍 운화리 1328-1,노외,공영,56
울산광역시 울주군 온양읍 운화리 873,노외,공영,255
경상남도 하동군 금성면 궁항리 1337-24,노외,공영,45
경상남도 하동군 하동읍 읍내리 1297-1 외,노외,공영,14
경상남도 하동군 화개면 운수리 664,노외,공영,45
경상남도 하동군 화개면 용강리 400-5,노외,공영,204
경상남도 하동군 화개면 탑리 734-5,노외,공영,35
경상남도 하동군 화개면 탑리 725,노외,공영,49
경상남도 하동군 화개면 탑리 718,노외,공영,14
경상남도 하동군 악양면 정서리 269,노외,공영,180
경상남도 하동군 하동읍 읍내리 237-8 외,노외,공영,50
경상남도 하동군 하동읍 읍내리 226-10 외,노외,공영,16
경상남도 하동군 하동읍 읍내리 237-13 외,노외,공영,49
대전광역시 중구 유천동 276-18,노외,공영,28
울산광역시 남구 신정동 1216-5,노외,공영,23
울산광역시 남구 무거동 179-3,노외,공영,9
울산광역시 남구 무거동 1252-6,노외,공영,77
울산광역시 남구 선암동 182-4,노외,공영,29
울산광역시 남구 무거동 1337,노외,공영,110
울산광역시 남구 야음동 853,노상,공영,35
울산광역시 남구 달동 651-12,노상,공영,24
울산광역시 남구 무거동 635,노상,공영,52
경상북도 포항시 북구 신흥동 820-7,노외,민영,10
,노외,민영,13
,노외,민영,12
경상북도 포항시 북구 신흥동 859,노외,민영,9
,노외,민영,50
,노외,민영,19
,노외,민영,9
,노외,민영,30
,노외,민영,32
경상북도 포항시 북구 대흥동 578-2,노외,민영,23
경상북도 포항시 북구 대흥동 598-3,노외,민영,24
,노외,민영,24
경상북도 포항시 북구 대흥동 599-10,노외,민영,17
,노외,민영,81
,노외,민영,16
,노외,민영,13
,노외,민영,16
경상북도 포항시 북구 상원동 443-3,노외,민영,19
,노외,민영,40
울산광역시 남구 신정동 680-6,노외,공영,67
울산광역시 남구 야음동 700,노외,공영,107
울산광역시 남구 무거동 1431-2,노외,공영,25
경상남도 하동군 하동읍 읍내리 1563-6,노외,공영,33
경상남도 하동군 하동읍 광평리 440-5 외,노외,공영,180
경상남도 하동군 하동읍 광평리 30-4 외,노외,공영,410
